time,Q1,T1,Tsp1,Q2,T2,Tsp2
18320.56179046631,,23.8,43.0,,23.15,44.0
18325.50373530388,,23.73,43.0,,23.19,44.0
18330.45487523079,,23.7,43.0,,23.15,44.0
18335.417778730392,,23.73,43.0,,23.15,44.0
18340.360228061676,,23.8,43.0,,23.15,44.0
18345.2929751873,,23.7,43.0,,23.15,44.0
18350.28425836563,,23.73,43.0,,23.15,44.0
18355.23449611664,,23.7,43.0,,23.15,44.0
18360.165766954422,,23.77,43.0,,23.15,44.0
18365.09506893158,,23.8,43.0,,23.15,44.0
18370.07910823822,,23.77,43.0,,23.15,44.0
18375.011137247086,,23.77,43.0,,23.15,44.0
18379.974569797516,,23.73,43.0,,23.15,44.0
18384.92755627632,,23.73,43.0,,23.15,44.0
18389.924144744873,,23.77,43.0,,23.15,44.0
18394.92690372467,,23.7,43.0,,23.15,44.0
18399.899128437042,,23.73,43.0,,23.15,44.0
18404.880650281906,,23.67,43.0,,23.15,44.0
18409.824447631836,,23.73,43.0,,23.19,44.0
18414.739350795746,,23.73,43.0,,23.19,44.0
18419.660627365112,,23.77,43.0,,23.19,44.0
18424.66141796112,,23.77,43.0,,23.15,44.0
18429.61869072914,,23.77,43.0,,23.15,44.0
18434.78294324875,,23.77,43.0,,23.15,44.0
18439.724884033203,,23.67,43.0,,23.15,44.0
18444.691652536392,,23.8,43.0,,23.15,44.0
18449.644617795944,,23.77,43.0,,23.15,44.0
18454.593199968338,,23.73,43.0,,23.15,44.0
18459.67231154442,,23.77,43.0,,23.15,44.0
18464.59876179695,,23.7,43.0,,23.15,44.0
18469.54974603653,,23.7,43.0,,23.15,44.0
18474.650388240814,,23.67,43.0,,23.15,44.0
18479.792348384857,,23.73,43.0,,23.15,44.0
18484.798727989197,,23.77,43.0,,23.15,44.0
18489.75056385994,,23.7,43.0,,23.15,44.0
18495.685631990433,,23.77,43.0,,23.15,44.0
18500.648749113083,,23.77,43.0,,23.15,44.0
18505.58557200432,,23.8,43.0,,23.15,44.0
18510.525183439255,,23.73,43.0,,23.15,44.0
18515.53641319275,,23.7,43.0,,23.15,44.0
18520.516888856888,,23.67,43.0,,23.15,44.0
18525.47341442108,,23.67,43.0,,23.15,44.0
18537.677907705307,,23.7,43.0,,23.15,44.0
18542.6663210392,,23.73,43.0,,23.15,44.0
18547.598947763443,,23.77,43.0,,23.15,44.0
18552.598365545273,,23.77,43.0,,23.15,44.0
18557.516834259033,,23.77,43.0,,23.15,44.0
18562.509509325027,,23.64,43.0,,23.15,44.0
18567.467453956604,,23.77,43.0,,23.15,44.0
18572.408733844757,,23.7,43.0,,23.15,44.0
18577.380748987198,,23.67,43.0,,23.15,44.0
18582.326196193695,,23.7,43.0,,23.15,44.0
18587.274579286575,,23.77,43.0,,23.15,44.0
18592.213985204697,,23.64,43.0,,23.15,44.0
18597.193991422653,,23.73,43.0,,23.15,44.0
18603.141085386276,,23.7,43.0,,23.15,44.0
18608.296061754227,,23.77,43.0,,23.15,44.0
18613.220870256424,,23.77,43.0,,23.15,44.0
18618.229815483093,,23.73,43.0,,23.15,44.0
18623.29519224167,,23.8,43.0,,23.15,44.0
18628.233610391617,,23.7,43.0,,23.15,44.0
18633.445023298264,,23.77,43.0,,23.15,44.0
18638.374603033066,,23.77,43.0,,23.15,44.0
18643.291017770767,,23.8,43.0,,23.15,44.0
18648.24214243889,,23.77,43.0,,23.15,44.0
18653.216830015182,,23.73,43.0,,23.15,44.0
18658.184826135635,,23.73,43.0,,23.15,44.0
18663.20755672455,,23.73,43.0,,23.15,44.0
18668.127073526382,,23.77,43.0,,23.15,44.0
18673.127133131027,,23.73,43.0,,23.15,44.0
18678.07154750824,,23.73,43.0,,23.15,44.0
18683.001633882523,,23.77,43.0,,23.15,44.0
18688.028821229935,,23.73,43.0,,23.15,44.0
18692.96630001068,,23.77,43.0,,23.15,44.0
18697.916124343872,,23.73,43.0,,23.15,44.0
18702.92375063896,,23.67,43.0,,23.15,44.0
18707.90972828865,,23.73,43.0,,23.15,44.0
18712.856365203857,,23.8,43.0,,23.15,44.0
18717.933297872543,,23.73,43.0,,23.15,44.0
18722.90098643303,,23.77,43.0,,23.15,44.0
18727.89537334442,,23.77,43.0,,23.15,44.0
18732.80100941658,,23.77,43.0,,23.15,44.0
18737.768684864044,,23.7,43.0,,23.15,44.0
18742.744501829147,,23.7,43.0,,23.15,44.0
18747.698026657104,,23.7,43.0,,23.15,44.0
18752.699838638306,,23.8,43.0,,23.15,44.0
18757.65283179283,,23.77,43.0,,23.15,44.0
18762.65857386589,,23.77,43.0,,23.15,44.0
18767.625869750977,,23.73,43.0,,23.19,44.0
18772.737643241882,,23.7,43.0,,23.19,44.0
18777.705098867416,,23.73,43.0,,23.19,44.0
18782.65702843666,,23.73,43.0,,23.15,44.0
18787.591773986816,,23.73,43.0,,23.15,44.0
18792.625076293945,,23.67,43.0,,23.15,44.0
18797.625233650208,,23.77,43.0,,23.15,44.0
18802.579502105713,,23.7,43.0,,23.15,44.0
18807.55229783058,,23.7,43.0,,23.19,44.0
18812.502653360367,,23.7,43.0,,23.15,44.0
18817.524450302124,,23.77,43.0,,23.15,44.0
18822.468094825745,,23.73,43.0,,23.15,44.0
18827.411586284637,,23.8,43.0,,23.15,44.0
18832.361076831818,,23.8,43.0,,23.15,44.0
18837.348299741745,,23.77,43.0,,23.19,44.0
18842.302899599075,,23.73,43.0,,23.15,44.0
18847.23068189621,,23.73,43.0,,23.15,44.0
18852.23081445694,,23.73,43.0,,23.19,44.0
18857.167677640915,,23.77,43.0,,23.19,44.0
18862.174758672714,,23.77,43.0,,23.15,44.0
18867.11027240753,,23.73,43.0,,23.15,44.0
18872.3894405365,,23.73,43.0,,23.15,44.0
18877.45344209671,,23.7,43.0,,23.15,44.0
18882.382180690765,,23.73,43.0,,23.15,44.0
18887.36099767685,,23.73,43.0,,23.19,44.0
18892.467039585114,,23.77,43.0,,23.15,44.0
18897.40062236786,,23.73,43.0,,23.15,44.0
18902.35253572464,,23.77,43.0,,23.15,44.0
18907.320589780807,,23.77,43.0,,23.15,44.0
18912.428144216537,,23.73,43.0,,23.15,44.0
18917.39132642746,,23.77,43.0,,23.15,44.0
18922.325370788574,,23.73,43.0,,23.19,44.0
18927.31711411476,,23.8,43.0,,23.15,44.0
18933.299953699112,,23.73,43.0,,23.15,44.0
18938.256979227066,,23.77,43.0,,23.15,44.0
18943.244228363037,,23.77,43.0,,23.15,44.0
18948.22862482071,,23.73,43.0,,23.15,44.0
18953.19279241562,,23.8,43.0,,23.15,44.0
18958.122697114944,,23.77,43.0,,23.19,44.0
18963.122545957565,,23.8,43.0,,23.15,44.0
18968.05889725685,,23.73,43.0,,23.15,44.0
18973.050027370453,,23.73,43.0,,23.15,44.0
18978.14737200737,,23.77,43.0,,23.15,44.0
18983.12128520012,,23.7,43.0,,23.15,44.0
18988.041928768158,,23.77,43.0,,23.15,44.0
18993.187209129333,,23.61,43.0,,23.15,44.0
18998.229566812515,,23.7,43.0,,23.15,44.0
19003.17267727852,,23.77,43.0,,23.15,44.0
19008.126112937927,,23.7,43.0,,23.15,44.0
19013.074394226074,,23.7,43.0,,23.15,44.0
19018.047852516174,,23.73,43.0,,23.15,44.0
19023.01442551613,,23.7,43.0,,23.15,44.0
19027.967829942703,,23.73,43.0,,23.15,44.0
19033.043422937393,,23.73,43.0,,23.15,44.0
19038.066113471985,,23.67,43.0,,23.15,44.0
19043.037088155746,,23.67,43.0,,23.15,44.0
19047.95868086815,,23.67,43.0,,23.15,44.0
19052.928326368332,,23.73,43.0,,23.15,44.0
19057.954995393753,,23.77,43.0,,23.15,44.0
19062.965221881866,,23.73,43.0,,23.15,44.0
19067.956579446793,,23.67,43.0,,23.15,44.0
19073.0760076046,,23.7,43.0,,23.15,44.0
19078.02567410469,,23.67,43.0,,23.15,44.0
19083.0639731884,,23.73,43.0,,23.15,44.0
19088.0171148777,,23.64,43.0,,23.15,44.0
19093.031871557236,,23.7,43.0,,23.15,44.0
19097.999784708023,,23.7,43.0,,23.15,44.0
19102.963443756104,,23.64,43.0,,23.15,44.0
19107.91920351982,,23.7,43.0,,23.15,44.0
19113.032561779022,,23.67,43.0,,23.15,44.0
19117.963485717773,,23.61,43.0,,23.15,44.0
19122.922988653183,,23.67,43.0,,23.15,44.0
19127.916227579117,,23.67,43.0,,23.15,44.0
19132.86016845703,,23.67,43.0,,23.15,44.0
19137.857877254486,,23.73,43.0,,23.15,44.0
19142.827637672424,,23.61,43.0,,23.15,44.0
19147.83972287178,,23.61,43.0,,23.15,44.0
19153.80992293358,,23.73,43.0,,23.15,44.0
19158.774211406708,,23.67,43.0,,23.15,44.0
19163.722597122192,,23.64,43.0,,23.15,44.0
19168.70908498764,,23.7,43.0,,23.15,44.0
19173.656900644302,,23.67,43.0,,23.15,44.0
19178.61305785179,,23.77,43.0,,23.15,44.0
19183.58026576042,,23.61,43.0,,23.15,44.0
19188.541975021362,,23.54,43.0,,23.15,44.0
19193.485864639282,,23.61,43.0,,23.15,44.0
19198.472356557846,,23.7,43.0,,23.15,44.0
19203.4484872818,,23.61,43.0,,23.15,44.0
19208.3943502903,,23.67,43.0,,23.15,44.0
19213.334225654602,,23.67,43.0,,23.15,44.0
19218.34862756729,,23.57,43.0,,23.15,44.0
19223.36806321144,,23.64,43.0,,23.15,44.0
19228.323254585266,,23.7,43.0,,23.15,44.0
19233.355182647705,,23.57,43.0,,23.15,44.0
19238.361660957336,,23.64,43.0,,23.15,44.0
19243.36511874199,,23.7,43.0,,23.15,44.0
19248.44710278511,,23.64,43.0,,23.15,44.0
19253.409132003784,,23.54,43.0,,23.15,44.0
19258.385962486267,,23.67,43.0,,23.15,44.0
19263.333003997803,,23.7,43.0,,23.15,44.0
19268.280119895935,,23.61,43.0,,23.15,44.0
19273.373830080032,,23.67,43.0,,23.15,44.0
19278.579406023026,,23.61,43.0,,23.15,44.0
19283.52836060524,,23.67,43.0,,23.15,44.0
19288.481006145477,,23.67,43.0,,23.15,44.0
19293.488565206528,,23.61,43.0,,23.15,44.0
19298.434475898743,,23.64,43.0,,23.15,44.0
19303.402599334717,,23.67,43.0,,23.15,44.0
19308.347838401794,,23.7,43.0,,23.15,44.0
19313.34316253662,,23.61,43.0,,23.15,44.0
19318.278316259384,,23.64,43.0,,23.15,44.0
19323.242906570435,,23.7,43.0,,23.15,44.0
19328.195090532303,,23.57,43.0,,23.15,44.0
19333.17955803871,,23.61,43.0,,23.15,44.0
19338.141925811768,,23.54,43.0,,23.15,44.0
19343.156990766525,,23.57,43.0,,23.15,44.0
19348.168848752975,,23.67,43.0,,23.15,44.0
19353.176419258118,,23.7,43.0,,23.15,44.0
19358.262884378433,,23.54,43.0,,23.15,44.0
19363.21025967598,,23.54,43.0,,23.15,44.0
19368.223697662354,,23.61,43.0,,23.15,44.0
19373.19492816925,,23.61,43.0,,23.15,44.0
19378.145335674286,,23.61,43.0,,23.15,44.0
19383.090635061264,,23.64,43.0,,23.15,44.0
19388.090560674667,,23.61,43.0,,23.15,44.0
19393.03692150116,,23.61,43.0,,23.15,44.0
19397.971729040146,,23.54,43.0,,23.15,44.0
19402.94649219513,,23.51,43.0,,23.15,44.0
19407.901169776917,,23.64,43.0,,23.15,44.0
19412.833497285843,,23.61,43.0,,23.15,44.0
19417.869485378265,,23.64,43.0,,23.15,44.0
19423.015780687332,,23.64,43.0,,23.15,44.0
19427.982835531235,,23.7,43.0,,23.15,44.0
19432.917392015457,,23.57,43.0,,23.15,44.0
19437.883516788483,,23.57,43.0,,23.15,44.0
19442.877639770508,,23.57,47.0,,23.15,44.0
19447.850107192993,,23.61,47.0,,23.15,44.0
19452.808798789978,,23.61,47.0,,23.15,44.0
19458.1107711792,,23.54,47.0,,23.15,44.0
19463.057929992676,,23.67,47.0,,23.15,44.0
19468.08704996109,,23.67,47.0,,23.15,44.0
19473.10506939888,,23.57,47.0,,23.15,44.0
19478.132912635803,,23.51,47.0,,23.15,44.0
19483.07090973854,,23.61,47.0,,23.15,44.0
19488.143567323685,,23.64,47.0,,23.15,44.0
19493.10209465027,,23.54,47.0,,23.15,44.0
19498.108861923218,,23.57,47.0,,23.15,44.0
19503.06650686264,,23.57,47.0,,23.15,44.0
19508.022297859192,,23.67,47.0,,23.15,44.0
19513.09757041931,,23.64,47.0,,23.15,44.0
19518.068645238876,,23.57,47.0,,23.15,44.0
19523.02958869934,,23.57,47.0,,23.15,44.0
19527.98307108879,,23.61,47.0,,23.15,44.0
19532.960516929626,,23.54,47.0,,23.15,44.0
19537.889651298523,,23.48,47.0,,23.15,44.0
19542.914911031723,,23.61,47.0,,23.15,44.0
19547.898503541946,,23.57,47.0,,23.15,44.0
19552.872600078583,,23.57,47.0,,23.15,44.0
19557.847393274307,,23.54,47.0,,23.15,44.0
19562.82715988159,,23.57,47.0,,23.15,44.0
19567.83525443077,,23.54,47.0,,23.15,44.0
19572.813292503357,,23.54,47.0,,23.15,44.0
19577.926054239273,,23.48,47.0,,23.15,44.0
19582.885727405548,,23.48,47.0,,23.15,44.0
19587.90483045578,,23.57,47.0,,23.15,44.0
19592.99167251587,,23.54,47.0,,23.15,44.0
19597.951185703278,,23.57,47.0,,23.15,44.0
19602.879981040955,,23.57,47.0,,23.15,44.0
19608.032213449478,,23.54,47.0,,23.15,44.0
19612.97968149185,,23.57,47.0,,23.15,44.0
19617.925837516785,,23.54,47.0,,23.15,44.0
19622.934985876083,,23.61,47.0,,23.15,44.0
19627.935658693314,,23.7,47.0,,23.15,44.0
19632.93738102913,,23.8,47.0,,23.15,44.0
19637.889115810394,,23.7,47.0,,23.15,44.0
19642.854706525803,,23.73,47.0,,23.15,44.0
19647.797842502594,,23.73,47.0,,23.15,44.0
19652.745339393616,,23.7,47.0,,23.19,44.0
19658.746170520782,,23.7,47.0,,23.15,44.0
19663.748470067978,,23.7,47.0,,23.15,44.0
19668.702221870422,,23.64,47.0,,23.15,44.0
19673.6817715168,,23.73,47.0,,23.15,44.0
19678.687707662582,,23.73,47.0,,23.15,44.0
19683.71258211136,,23.73,47.0,,23.15,44.0
19688.65152144432,,23.67,47.0,,23.15,44.0
19693.610164165497,,23.73,47.0,,23.15,44.0
19698.725470781326,,23.77,47.0,,23.15,44.0
19703.704113960266,,23.8,47.0,,23.15,44.0
19708.884504318237,,23.7,47.0,,23.15,44.0
19713.85074210167,,23.7,47.0,,23.15,44.0
19718.892774105072,,23.73,47.0,,23.15,44.0
19723.847178936005,,23.8,47.0,,23.15,44.0
19728.81841158867,,23.67,47.0,,23.15,44.0
19733.822287797928,,23.73,47.0,,23.15,44.0
19738.794340848923,,23.67,47.0,,23.15,44.0
19743.803688526154,,23.67,47.0,,23.15,44.0
19748.746604919434,,23.7,47.0,,23.15,44.0
19753.724889278412,,23.77,47.0,,23.15,44.0
19759.725552797318,,23.7,47.0,,23.15,44.0
19764.697515249252,,23.8,47.0,,23.15,44.0
19769.84781718254,,23.73,47.0,,23.15,44.0
19774.832238912582,,23.7,47.0,,23.19,44.0
19779.879158735275,,23.73,47.0,,23.15,44.0
19784.9462082386,,23.77,47.0,,23.15,44.0
19789.981918096542,,23.8,47.0,,23.15,44.0
19794.916218042374,,23.77,47.0,,23.15,44.0
19799.88996553421,,23.73,47.0,,23.15,44.0
19804.823050260544,,23.8,47.0,,23.19,44.0
19809.801003932953,,23.73,47.0,,23.15,44.0
19814.779195547104,,23.77,47.0,,23.15,44.0
19819.708609104156,,23.77,47.0,,23.15,44.0
19824.671463251114,,23.7,47.0,,23.15,44.0
19829.68529343605,,23.77,47.0,,23.15,44.0
19834.679756879807,,23.77,47.0,,23.15,44.0
19839.620227098465,,23.77,47.0,,23.15,44.0
19844.682396411896,,23.77,47.0,,23.15,44.0
19849.612594604492,,23.73,47.0,,23.15,44.0
19854.547671318054,,23.77,47.0,,23.15,44.0
19859.470178604126,,23.73,47.0,,23.15,44.0
19864.470909118652,,23.73,47.0,,23.15,44.0
19869.42466044426,,23.73,47.0,,23.22,44.0
19874.434368371964,,23.73,47.0,,23.15,44.0
19879.35436606407,,23.77,47.0,,23.15,44.0
19884.36070036888,,23.7,47.0,,23.15,44.0
19889.292105674744,,23.73,47.0,,23.15,44.0
19894.247653484344,,23.57,47.0,,23.15,44.0
19899.235025644302,,23.67,47.0,,23.15,44.0
19904.244121551514,,23.7,47.0,,23.15,44.0
19909.202353715897,,23.73,47.0,,23.15,44.0
19914.141805410385,,23.7,47.0,,23.15,44.0
19919.131059885025,,23.73,47.0,,23.15,44.0
19924.094759464264,,23.64,47.0,,23.15,44.0
19929.06986117363,,23.67,47.0,,23.15,44.0
19934.020884037018,,23.77,47.0,,23.15,44.0
19939.03141450882,,23.73,47.0,,23.15,44.0
19944.176158189774,,23.77,47.0,,23.15,44.0
19949.114871025085,,23.61,47.0,,23.15,44.0
19954.152924776077,,23.73,47.0,,23.15,44.0
19959.09501028061,,23.7,47.0,,23.15,44.0
19964.020148277283,,23.77,47.0,,23.15,44.0
19968.993491649628,,23.67,47.0,,23.15,44.0
19973.995287418365,,23.73,47.0,,23.15,44.0
19978.948073148727,,23.67,47.0,,23.15,44.0
19983.892117500305,,23.77,47.0,,23.15,44.0
19988.83793783188,,23.73,47.0,,23.15,44.0
19993.79935312271,,23.61,47.0,,23.15,44.0
19998.731937646866,,23.67,47.0,,23.15,44.0
20003.707445144653,,23.7,47.0,,23.15,44.0
20008.718724012375,,23.67,47.0,,23.15,44.0
20013.82917022705,,23.64,47.0,,23.15,44.0
20018.783102989197,,23.7,47.0,,23.15,44.0
20023.753766059875,,23.7,47.0,,23.15,44.0
20028.750768899918,,23.64,47.0,,23.15,44.0
20033.693017721176,,23.61,47.0,,23.15,44.0
20038.788707733154,,23.64,47.0,,23.15,44.0
20043.826082229614,,23.61,47.0,,23.15,44.0
20048.952519655228,,23.73,47.0,,23.15,44.0
20053.911365270615,,23.57,47.0,,23.15,44.0
20058.8984208107,,23.67,47.0,,23.15,44.0
20063.91560935974,,23.64,47.0,,23.15,44.0
20068.87182188034,,23.61,47.0,,23.15,44.0
20074.03924560547,,23.67,47.0,,23.15,44.0
20078.986068725586,,23.61,47.0,,23.19,44.0
20083.96187233925,,23.57,47.0,,23.15,44.0
20089.12584710121,,23.67,47.0,,23.15,44.0
20094.06211590767,,23.61,47.0,,23.15,44.0
20099.021821260452,,23.67,47.0,,23.15,44.0
20104.01580309868,,23.67,47.0,,23.15,44.0
20108.978618621826,,23.57,47.0,,23.15,44.0
20113.971942424774,,23.57,47.0,,23.15,44.0
20118.98559975624,,23.7,47.0,,23.15,44.0
20123.942420721054,,23.77,47.0,,23.15,44.0
20128.880832195282,,23.7,47.0,,23.15,44.0
20133.81409716606,,23.67,47.0,,23.15,44.0
20138.786509275436,,23.64,47.0,,23.15,44.0
20143.851547956467,,23.67,47.0,,23.15,44.0
20148.80273461342,,23.67,47.0,,23.15,44.0
20153.81937766075,,23.61,47.0,,23.15,44.0
20158.811528921127,,23.67,47.0,,23.15,44.0
20163.746282100677,,23.73,47.0,,23.15,44.0
20168.695415735245,,23.7,47.0,,23.15,44.0
20173.6706430912,,23.61,47.0,,23.15,44.0
20178.62459421158,,23.57,47.0,,23.15,44.0
20183.571084022522,,23.67,47.0,,23.15,44.0
20188.518425941467,,23.64,47.0,,23.15,44.0
20193.63226890564,,23.57,47.0,,23.15,44.0
20198.55487394333,,23.7,47.0,,23.15,44.0
20203.49068760872,,23.61,47.0,,23.15,44.0
20208.45566725731,,23.61,47.0,,23.15,44.0
20213.457338809967,,23.61,47.0,,23.15,44.0
20218.46615099907,,23.7,47.0,,23.15,44.0
20223.408474206924,,23.61,47.0,,23.15,44.0
20228.403782129288,,23.67,47.0,,23.15,44.0
20233.366061925888,,23.73,47.0,,23.15,44.0
20238.35372900963,,23.7,47.0,,23.15,44.0
20243.5564160347,,23.64,47.0,,23.15,44.0
20248.82285141945,,23.73,47.0,,23.15,44.0
20253.767700195312,,23.67,47.0,,23.15,44.0
20258.729142427444,,23.67,47.0,,23.15,44.0
20263.701945066452,,23.67,47.0,,23.15,44.0
20268.69210910797,,23.7,47.0,,23.15,44.0
20273.666004419327,,23.67,47.0,,23.15,44.0
20278.61693429947,,23.64,47.0,,23.15,44.0
20283.618993520737,,23.51,47.0,,23.15,44.0
20288.600682497025,,23.64,47.0,,23.15,44.0
20293.564782619476,,23.67,47.0,,23.15,44.0
20298.53009366989,,23.54,47.0,,23.15,44.0
20303.518460989,,23.64,47.0,,23.15,44.0
20308.463971853256,,23.64,47.0,,23.15,44.0
20313.453961849213,,23.57,47.0,,23.15,44.0
20318.38171505928,,23.54,47.0,,23.15,44.0
20323.329399824142,,23.51,47.0,,23.15,44.0
20328.29995894432,,23.54,47.0,,23.15,44.0
20333.27407002449,,23.61,47.0,,23.15,44.0
20338.350874185562,,23.61,47.0,,23.15,44.0
20343.323573350906,,23.57,47.0,,23.15,44.0
20348.27727150917,,23.54,47.0,,23.15,44.0
20353.232282161713,,23.48,47.0,,23.15,44.0
20359.269250631332,,23.51,47.0,,23.15,44.0
20364.212445497513,,23.48,47.0,,23.15,44.0
20369.17619895935,,23.61,47.0,,23.15,44.0
20374.282569408417,,23.61,47.0,,23.15,44.0
20379.275816679,,23.51,47.0,,23.15,44.0
20384.358911037445,,23.48,47.0,,23.15,44.0
20389.299731254578,,23.54,47.0,,23.15,44.0
20394.278306245804,,23.51,47.0,,23.15,44.0
20399.227732658386,,23.57,47.0,,23.15,44.0
20404.170686483383,,23.57,47.0,,23.15,44.0
20409.118497133255,,23.48,47.0,,23.15,44.0
20414.098893404007,,23.48,47.0,,23.15,44.0
20419.031400442123,,23.51,47.0,,23.15,44.0
20424.06932091713,,23.54,47.0,,23.15,44.0
20429.051263570786,,23.51,47.0,,23.15,44.0
20434.10263609886,,23.51,47.0,,23.15,44.0
20439.03405737877,,23.51,47.0,,23.15,44.0
20443.97026348114,,23.51,47.0,,23.15,44.0
20448.975692033768,,23.51,47.0,,23.15,44.0
20453.927941083908,,23.48,47.0,,23.15,44.0
20458.89998435974,,23.57,47.0,,23.15,44.0
20463.858520269394,,23.51,47.0,,23.15,44.0
20468.89288711548,,23.48,47.0,,23.15,44.0
20473.82008910179,,23.48,47.0,,23.15,44.0
20478.728250980377,,23.51,47.0,,23.15,44.0
20483.784065485,,23.51,47.0,,23.15,44.0
20488.757026195526,,23.51,47.0,,23.15,44.0
20493.687219381332,,23.48,47.0,,23.15,44.0
20498.60115146637,,23.48,47.0,,23.15,44.0
20503.56465101242,,23.48,47.0,,23.15,44.0
20508.48436689377,,23.48,47.0,,23.15,44.0
20513.395552635193,,23.51,47.0,,23.15,44.0
20518.539328813553,,23.48,47.0,,23.15,44.0
20523.49334716797,,23.48,47.0,,23.15,44.0
20528.40211057663,,23.48,47.0,,23.15,44.0
20533.331972122192,,23.54,47.0,,23.15,44.0
20538.252173900604,,23.48,47.0,,23.15,44.0
20543.209578752518,,23.48,47.0,,23.15,44.0
20548.13155412674,,23.48,47.0,,23.15,44.0
20553.162971735,,23.48,47.0,,23.15,44.0
20558.152006864548,,23.48,47.0,,23.15,44.0
20563.03390312195,,23.51,47.0,,23.15,44.0
20567.99373149872,,23.48,47.0,,23.15,44.0
20572.88522052765,,23.48,47.0,,23.15,44.0
20578.86683821678,,23.48,47.0,,23.15,44.0
20583.78715109825,,23.48,47.0,,23.15,44.0
20588.715404510498,,23.51,47.0,,23.15,44.0
20593.617943048477,,23.48,47.0,,23.15,44.0
20598.576817512512,,23.48,47.0,,23.15,44.0
20603.5053191185,,23.48,47.0,,23.15,44.0
20608.418454647064,,23.48,47.0,,23.15,44.0
20613.394137620926,,23.48,47.0,,23.15,42.0
20618.330462694168,,23.51,47.0,,23.15,42.0
20623.297326803207,,23.48,47.0,,23.15,42.0
20628.256635665894,,23.48,47.0,,23.15,42.0
20633.244690418243,,23.51,47.0,,23.15,42.0
20638.15523314476,,23.48,47.0,,23.15,42.0
20643.089168071747,,23.48,47.0,,23.15,42.0
20648.099055290222,,23.48,47.0,,23.15,42.0
20653.073348760605,,23.48,47.0,,23.15,42.0
20658.005721092224,,23.51,47.0,,23.15,42.0
20662.936920642853,,23.48,47.0,,23.15,42.0
20667.87825202942,,23.48,47.0,,23.15,42.0
20672.977335453033,,23.51,47.0,,23.15,42.0
20677.93638253212,,23.48,47.0,,23.15,42.0
20682.85390663147,,23.51,47.0,,23.15,42.0
20687.829037427902,,23.51,47.0,,23.15,42.0
20692.774660348892,,23.48,47.0,,23.15,42.0
20697.730806589127,,23.48,47.0,,23.15,42.0
20702.67747282982,,23.54,47.0,,23.15,42.0
20707.66544532776,,23.48,42.0,,23.15,42.0
20712.596405506134,,23.48,42.0,,23.15,42.0
20717.55312848091,,23.48,42.0,,23.15,42.0
20722.583444833755,,23.54,42.0,,23.15,42.0
20727.52942085266,,23.51,42.0,,23.15,42.0
20732.498759269714,,23.48,42.0,,23.15,42.0
20737.430766820908,,23.48,42.0,,23.15,42.0
20742.5034198761,,23.51,42.0,,23.15,42.0
20747.475672721863,,23.48,42.0,,23.15,42.0
20752.42431116104,,23.51,42.0,,23.15,42.0
20757.379337072372,,23.54,42.0,,23.15,42.0
20762.406648397446,,23.48,42.0,,23.15,42.0
20767.358270168304,,23.48,42.0,,23.15,42.0
20772.304362535477,,23.51,42.0,,23.15,42.0
20777.3139834404,,23.48,42.0,,23.15,42.0
20782.27834057808,,23.48,42.0,,23.15,42.0
20787.24546790123,,23.48,42.0,,23.15,42.0
20792.62620973587,,23.48,42.0,,23.15,42.0
20797.6962621212,,23.48,42.0,,23.15,42.0
20802.97771334648,,23.51,42.0,,23.15,42.0
20807.941878557205,,23.51,42.0,,23.15,42.0
20813.924507379532,,23.51,42.0,,23.15,42.0
20818.992646932602,,23.51,42.0,,23.15,42.0
20823.948744773865,,23.48,42.0,,23.15,42.0
20828.922216653824,,23.54,42.0,,23.15,42.0
20833.977111816406,,23.48,42.0,,23.15,42.0
20839.010108947754,,23.57,42.0,,23.15,42.0
20844.05516576767,,23.54,42.0,,23.15,42.0
20849.049165725708,,23.54,42.0,,23.15,42.0
20854.157519340515,,23.54,42.0,,23.15,42.0
20859.248794555664,,23.8,42.0,,23.48,42.0
20864.359307527542,,23.93,42.0,,23.73,42.0
20869.435099601746,,24.12,42.0,,23.77,42.0
20874.585243701935,,24.19,42.0,,23.9,42.0
20879.679404973984,,24.44,42.0,,24.12,42.0
20884.669082164764,,24.44,42.0,,24.12,42.0
20889.666930913925,,24.67,42.0,,24.41,42.0
20894.624771118164,,24.77,42.0,,24.44,42.0
20899.595982074738,,24.77,42.0,,24.44,42.0
20904.841579675674,,24.77,42.0,,24.44,42.0
20909.857716560364,,24.86,42.0,,24.67,42.0
20914.893380641937,,25.09,42.0,,24.77,42.0
20919.904671669006,,25.09,42.0,,24.77,42.0
20924.82723736763,,25.09,42.0,,24.77,42.0
20929.87098813057,,25.09,42.0,,24.77,42.0
20934.853296995163,,25.25,42.0,,24.93,42.0
20939.89861392975,,25.41,42.0,,25.06,42.0
20944.897074460983,,25.41,42.0,,25.09,42.0
20949.857766628265,,25.41,42.0,,25.09,42.0
20954.82221364975,,25.41,42.0,,25.09,42.0
20959.815260887146,,25.41,42.0,,25.09,42.0
20964.8330783844,,25.41,42.0,,25.09,42.0
20969.78501009941,,25.41,42.0,,25.09,42.0
20974.764198303223,,25.41,42.0,,25.09,42.0
20979.812387228012,,25.41,42.0,,25.09,42.0
20984.829468488693,,25.47,42.0,,25.09,42.0
20989.819494485855,,25.44,42.0,,25.09,42.0
20994.819430351257,,25.44,42.0,,25.09,42.0
20999.823863744736,,25.57,42.0,,25.09,42.0
21004.783722162247,,25.54,42.0,,25.09,42.0
21009.74292588234,,25.57,42.0,,25.09,42.0
