,Time,Ore_amps,Sulfur_tph,O2_scfm,Carbon_in,Sulf_in,CO3_in,O2,CO2,SO2,TCM,FeS2,CaCO3,T1,T2
369,3692.560721721027,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.657710259,40.630832884,5.2443381324,0.18318518976,0.024059506612,17.414887922,1010.1938097919999,1035.4729966700002
370,3702.5676613462874,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.662579107,40.626988857,5.2434482952,0.1825855106,0.023968252636,17.370119521,1010.1031669939999,1035.09413231
371,3712.574600971547,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.665448545,40.62486991,5.2428390292,0.1820965584,0.023894531611,17.334843835,1010.0422874120001,1034.7593430020002
372,3722.581540596808,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.666993428,40.623886535,5.2424203003,0.18170680252,0.02383654124,17.307600382,1010.0013937160002,1034.47960952
373,3732.588480222068,93.76075764364705,9.30551560522206,7282.5990077118495,0.8240471854492969,0.6220005444685196,17.992254878470142,19.667686365,40.623621586,5.2421311324,0.18140156591,0.023791806095,17.286877395,1009.973920226,1034.254223798
374,3742.5954198473282,93.76075764364705,9.30551560522206,7452.722158494694,0.8240471854492969,0.6220005444685196,17.992254878470142,19.667854093,40.623784742,5.2419303676,0.18116590801,0.023757805517,17.271301089,1009.955459048,1034.0772033019998
375,3752.602359472589,93.76075764364705,9.354389940823669,7452.722158494694,0.8240471854492969,0.6220005444685196,17.992254878470142,19.617261739,40.655646127,5.2634092645,0.18099715021,0.023739457227,17.256804442,1010.1814674620002,1034.006376722
376,3762.6092990978486,93.76075764364705,9.354389940823669,7452.722158494694,0.8240471854492969,0.6220005444685196,17.992254878470142,19.581617434,40.686861214,5.2676665149,0.18087202679,0.023725138462,17.243719002,1010.1946109180001,1033.911334868
377,3772.616238723109,93.76075764364705,9.354389940823669,7452.722158494694,0.8240471854492969,0.6220005444685196,17.992254878470142,19.557321241,40.709806947,5.2685219169,0.18077881411,0.023713368913,17.232530999,1010.1927480260001,1033.8358567640003
378,3782.623178348369,93.76075764364705,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.540874465,40.725675851,5.2687077623,0.18070934534,0.023703937742,17.223357221,1010.1894684080002,1033.778397038
379,3792.6301179736297,93.76075764364705,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.529750886,40.736488435,5.2687547246,0.18065766128,0.023696629134,17.216058731,1010.186853332,1033.7353975400001
380,3802.63705759889,93.76075764364705,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.522220207,40.743835621,5.2687691969,0.18061931991,0.023691111531,17.210379658,1010.185006028,1033.703550806
381,3812.64399722415,93.76075764364705,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.517113749,40.748831651,5.268774259,0.18059097663,0.02368702134,17.206034529,1010.18374178,1033.68014483
382,3822.65093684941,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.513086213,40.753754109,5.2675813718,0.18038941051,0.023667695724,17.182525516,1009.9935144680001,1034.202242678
383,3832.6578764746705,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.510103326,40.757719936,5.2663150225,0.18010954776,0.023631624354,17.152719355,1009.8313384820001,1034.348845424
384,3842.6648160999307,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.507991614,40.760587283,5.2653590764,0.17981164215,0.023588449327,17.123188049,1009.7218571719999,1034.312699066
385,3852.671755725191,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.506474245,40.762650522,5.2646883397,0.17952970581,0.023545667061,17.096895839,1009.6481974640001,1034.1962858480001
386,3862.678695350451,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.505331981,40.764187135,5.2642268809,0.17928033801,0.023507318386,17.074846513,1009.5986946380001,1034.0550941000001
387,3872.6856349757113,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.504422741,40.765386835,5.2639107422,0.1790693634,0.023474957703,17.05704782,1009.5654389899998,1033.917196712
388,3882.6925746009715,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.503664522,40.76636429,5.2636938769,0.17889643035,0.023448709326,17.043055325,1009.5430998559999,1033.79514089
389,3892.6995142262317,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.503013914,40.767184185,5.2635445586,0.17875801219,0.023427998541,17.032266496,1009.5280928600001,1033.693038896
390,3902.706453851492,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6220005444685196,17.992254878470142,19.502449257,40.767881901,5.2634412454,0.17864926244,0.023411984464,17.024070484,1009.518010088,1033.610704232
391,3912.7133934767526,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6486193844129204,17.837326997489065,19.501959624,40.768477344,5.2633693732,0.17856509246,0.023399791561,17.017916866,1009.51123451,1033.545997184
392,3922.720333102013,96.5001615193035,9.354389940823669,7452.722158494694,0.8648101770349258,0.6486193844129204,17.837326997489065,19.501538474,40.768983146,5.2633190923,0.17850074571,0.023390620081,17.013340492,1009.506680384,1033.49610419
393,3932.7272727272725,89.39997710152586,9.354389940823669,7452.722158494694,0.8648101770349258,0.6486193844129204,17.837326997489065,19.502627935,40.765474152,5.2663762758,0.17891093383,0.023425021954,17.061459097,1009.9940077940003,1032.0647057600002
394,3942.7342123525327,89.39997710152586,9.354389940823669,7452.722158494694,0.8648101770349258,0.6486193844129204,17.837326997489065,19.503936746,40.76157239,5.2696349358,0.1795527407,0.023506619206,17.129304092,1010.4111561560001,1031.620150184
395,3952.7411519777934,89.39997710152586,11.735698952509757,7452.722158494694,0.8648101770349258,0.6486193844129204,17.837326997489065,17.058373839,42.271207449,6.3368526906,0.18079935335,0.023957995298,17.059445706,1022.2832255000001,1034.83290551
396,3962.7480916030536,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,15.342765088,43.753780884,6.5584924754,0.18201286823,0.024294166086,16.903686145,1023.527670206,1035.512217446
397,3972.755031228314,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,14.177223933,44.841836146,6.6084047414,0.18305460084,0.024504673266,16.718462292,1023.84466889,1035.9649368860003
398,3982.7619708535735,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,13.392787272,45.589861063,6.62238635,0.18389443666,0.024632522914,16.537626797,1023.9574044560001,1036.324271048
399,3992.768910478834,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,12.866542003,46.094834822,6.6278520223,0.18454627537,0.02471225144,16.377317294,1024.012515272,1036.6142020880002
400,4002.7758501040944,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,12.513877355,46.433917649,6.6307073854,0.18503957967,0.024764303788,16.243044905,1024.0450518559999,1036.844550824
401,4012.7827897293546,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,12.277595717,46.661270345,6.6324430395,0.18540633048,0.024799782059,16.134685105,1024.065839354,1037.0242599440003
402,4022.789729354615,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,12.119275734,46.813669858,6.6335617008,0.18567548033,0.024824719369,16.049495443,1024.0795114880002,1037.1622581320003
403,4032.7966689798754,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,12.013168504,46.915843585,6.6342974181,0.18587109327,0.024842567202,15.983806768,1024.0886015600001,1037.266842686
404,4042.803608605135,89.39997710152586,11.735698952509757,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,11.942032258,46.984366676,6.6347845494,0.18601220963,0.024855452305,15.933904471,1024.0946719879998,1037.345246402
405,4052.8105482303954,89.39997710152586,9.663983629519093,7437.6680844225075,0.8648101770349258,0.6486193844129204,17.837326997489065,14.009997782,45.733496884,5.7004214177,0.18564970566,0.024556929718,16.018876198,1014.026169668,1034.65500872
406,4062.8174878556556,89.39997710152586,9.663983629519093,7437.6680844225075,0.8531992159124043,0.6486193844129204,17.837326997489065,15.481280975,44.462134255,5.5102609497,0.18527218105,0.024362032489,16.183012625,1013.098627562,1034.331304838
407,4072.8244274809163,89.39997710152586,9.663983629519093,7220.290218206941,0.8531992159124043,0.6523003429818142,17.837326997489065,16.479115695,43.528798228,5.4697833986,0.18496527494,0.02426910427,16.3715866,1012.9368498260001,1034.2628205260003
